Title,Organization,URL,Rating,Metadata,Skills
Doing more with Google Sheets,Google Cloud,https://www.coursera.org/learn/getting-started-with-google-sheets,4.6,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Business Analysis, Spreadsheet Software, Data Analysis, Data Visualization"
Introduction to Data Analytics,Meta,https://www.coursera.org/learn/data-analytics-introduction,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Communication, Computer Programming, Data Analysis, Data Management, Data Visualization, Databases, Marketing, Python Programming, SQL, Statistical Programming, Storytelling, Tableau Software"
Social Impact Strategy: Tools for Entrepreneurs and Innovators,University of Pennsylvania,https://www.coursera.org/learn/social-impact,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Entrepreneurship, Innovation, Leadership and Management, Organizational Development, Strategy, Strategy and Operations, Business Design, Business Intelligence, Business Process Management, Planning"
Materials Science for Technological Application,Arizona State University,https://www.coursera.org/specializations/materials-science-for-technological-application,4.8,Beginner · Specialization · 3 - 6 Months,
TensorFlow: Data and Deployment,DeepLearning.AI,https://www.coursera.org/specializations/tensorflow-data-and-deployment,4.7,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Machine Learning, Applied Machine Learning, Deep Learning, Tensorflow, Computer Programming, Javascript, Artificial Neural Networks, Python Programming, Data Model, Machine Learning Software, Mobile Development, Web Development, Computer Vision, Mobile Development Tools, Extract, Transform, Load, Human Learning, Software Framework, iOS Development"
Building Your Audience for Music Professionals,GRAMMY GO,https://www.coursera.org/specializations/grammygo-building-your-audience-music-professionals,4.8,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Customer Analysis, Digital Marketing, Marketing, Social Media, Strategy"
Patient Safety,Johns Hopkins University,https://www.coursera.org/specializations/patient-safety,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Communication, Problem Solving, Planning"
Google Data Analytics (PT),Google,https://www.coursera.org/professional-certificates/analise-de-dados-do-google,4.9,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Data Analysis, Data Visualization, Exploratory Data Analysis, Process Analysis, Databases, Data Management, Extract, Transform, Load, Statistical Programming, SQL, Business Analysis, Spreadsheet Software, Operational Analysis, Data Analysis Software, Microsoft Excel, Visualization (Computer Graphics), Communication, Critical Thinking, Interactive Data Visualization, Programming Principles, Statistical Visualization, Big Data, Collaboration, Organizational Development, Plot (Graphics), R Programming, Strategy, Tableau Software, Storytelling, Strategy and Operations, Business Communication, Graph Theory, Project Management, Computer Programming, Data Structures, Leadership and Management, System Security, Differential Equations"
Reporting extra-financier et stratégie RSE,ESSEC Business School,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse,4.6,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Strategy, Audit, Strategy and Operations, Change Management, Communication, Finance, Leadership and Management, Regulations and Compliance"
Learning and Development,HRCI,https://www.coursera.org/learn/learning-and-development,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Leadership and Management, Training"
Introduction to Operations Management,University of Pennsylvania,https://www.coursera.org/learn/wharton-operations,4.4,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Leadership and Management, Operations Management"
Introduction to Genetics and Evolution,Duke University,https://www.coursera.org/learn/genetics-evolution,4.8,Mixed · Course · 1 - 3 Months,Skills you'll gain: Creativity
How to Play Guitar,Berklee,https://www.coursera.org/specializations/play-guitar,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Business Analysis, Business Development, Business Psychology, Communication, Decision Making, Design and Product, Entrepreneurship, Leadership and Management, Planning, Strategy, Strategy and Operations, Business Design, Critical Thinking, Data Analysis, People Management, Resilience, Collaboration, Creativity, C++ Programming, Conflict Management, People Analysis, Business Communication, User Experience, Emotional Intelligence"
Applied Computational Fluid Dynamics,Siemens,https://www.coursera.org/learn/applied-computational-fluid-dynamics,4.7,Intermediate · Course · 1 - 3 Months,Skills you'll gain: Organizational Development
Google UX Design,Google,https://www.coursera.org/professional-certificates/conception-ux-google,4.7,Beginner · Professional Certificate · 3 - 6 Months,
SHRM Certified Professional (SHRM-CP) Exam Prep,Board Infinity,https://www.coursera.org/specializations/shrm,3.9,Intermediate · Specialization · 1 - 3 Months,
Artificial Intelligence: Ethics & Societal Challenges,Lund University,https://www.coursera.org/learn/ai-ethics,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Web Development, Front-End Web Development, Javascript, React (web framework), Web Design"
BI Essentials for Finance Analysts (Power BI Edition),Corporate Finance Institute,https://www.coursera.org/specializations/bi-essentials-for-finance-professionals-powerbi,4.8,Beginner · Specialization · 3 - 6 Months,Skills you'll gain: Leadership and Management
Advanced React,Meta,https://www.coursera.org/learn/advanced-react,4.6,Intermediate · Course · 1 - 4 Weeks,Skills you'll gain: Planning
Introduction to Events Management ,Coursera Instructor Network,https://www.coursera.org/learn/introduction-to-events-management,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Data Analysis, Supply Chain Systems, Supply Chain and Logistics, Leadership and Management, Strategy and Operations, Inventory Management, Operations Management, Business Analysis, Planning, Operational Analysis, Market Analysis, Strategy, Business Intelligence, Process Analysis, Business Process Management, Forecasting, Warehouse Management, Data Management, Probability & Statistics, Statistical Analysis, Customer Analysis, Decision Making, General Statistics, Statistical Visualization, Data Model, Regression, Business Research, Statistical Tests, Basic Descriptive Statistics, Data Visualization, Data Science"
Sustainable Cities,Johns Hopkins University,https://www.coursera.org/specializations/sustainablecities,4.6,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Critical Thinking, Leadership and Management, Organizational Development, Regulations and Compliance, Risk Management, Strategy and Operations, Decision Making, Finance, Problem Solving, Strategy, Brand Management"
Supply Chain Analytics,Rutgers the State University of New Jersey,https://www.coursera.org/specializations/supply-chain-analytics,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Strategy, Brand Management, Marketing, Digital Marketing, Communication, E-Commerce, Leadership and Management, Strategy and Operations, Business Development, Research and Design"
What is Compliance?,University of Pennsylvania,https://www.coursera.org/learn/what-is-compliance,4.8,Mixed · Course · 1 - 4 Weeks,"Skills you'll gain: Accounting Software, Accounting, Finance, Financial Accounting, General Accounting, Data Management, Taxes, Billing & Invoicing, Cash Management, Cost Accounting, Inventory Management, Supply Chain and Logistics, Financial Management, Payments, Accounts Payable and Receivable, Business Analysis, Data Analysis, Financial Analysis, Banking, Budget Management, Corporate Accouting, Data Architecture, Shipping and Receiving"
Launch Your Online Business,The State University of New York,https://www.coursera.org/learn/launch-online-business,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: FinTech, Finance, Risk Management, Banking, Leadership and Management, Innovation, Regulations and Compliance, BlockChain, E-Commerce, Financial Analysis, Business Process Management, Data Analysis, Payments, Business Development, Computer Security Incident Management, Financial Accounting, Human Factors (Security)"
Tally Bookkeeper,Tally Education and Distribution Services Private Limited,https://www.coursera.org/professional-certificates/tally-bookkeeper,4.6,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Data Analysis, Data Management"
FinTech: Finance Industry Transformation and Regulation,The Hong Kong University of Science and Technology,https://www.coursera.org/specializations/fintech,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Web Development, Javascript"
Healthcare Analytics Essentials ,Northeastern University,https://www.coursera.org/learn/healthcare-analytics-essentials,4.5,Beginner · Course · 1 - 4 Weeks,
"Introduction to HTML, CSS, & JavaScript",IBM,https://www.coursera.org/learn/introduction-html-css-javascript,4.5,Beginner · Course · 1 - 4 Weeks,
The Payroll Professional,"Automatic Data Processing, Inc. (ADP)",https://www.coursera.org/learn/adp-the-payroll-professional,4.7,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Data Analysis
The Nuts and Bolts of Machine Learning,Google,https://www.coursera.org/learn/the-nuts-and-bolts-of-machine-learning,4.8,Advanced · Course · 1 - 3 Months,"Skills you'll gain: Machine Learning, Python Programming"
BIM Fundamentals for Engineers,National Taiwan University,https://www.coursera.org/learn/bim-fundamentals,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Python Programming, Computer Programming"
Medical Terminology I,Rice University,https://www.coursera.org/learn/medical-terminology-1,4.9,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Algebra, Calculus, Linear Algebra, Mathematics, Differential Equations, Machine Learning, Machine Learning Algorithms, Mathematical Theory & Analysis, Data Visualization, Regression"
Python for Cybersecurity,Infosec,https://www.coursera.org/specializations/pythonforcybersecurity,4.4,Intermediate · Specialization · 3 - 6 Months,Skills you'll gain: Communication
Climate Change: Carbon Capture and Storage,The University of Edinburgh,https://www.coursera.org/learn/climate-change-carbon-capture-and-storage,4.7,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Artificial Neural Networks, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Python Programming, Statistical Programming, Deep Learning"
Mathematics for Machine Learning: Multivariate Calculus,Imperial College London,https://www.coursera.org/learn/multivariate-calculus-machine-learning,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Big Data, Data Analysis, Data Management, Data Model, Exploratory Data Analysis, Cloud Computing, Databases, Distributed Computing Architecture, Extract, Transform, Load, Machine Learning, Apache"
